,CH1,CH2
Second,Volt,Volt
2.97760e-01,2.99e-01,7.60e+00, 
2.97906e-01,2.98e-01,7.60e+00, 
2.98053e-01,2.98e-01,7.40e+00, 
2.98199e-01,2.98e-01,7.40e+00, 
2.98346e-01,2.98e-01,7.40e+00, 
2.98492e-01,2.98e-01,7.40e+00, 
2.98639e-01,2.98e-01,7.40e+00, 
2.98785e-01,2.98e-01,7.40e+00, 
2.98932e-01,2.98e-01,7.40e+00, 
2.99078e-01,2.98e-01,7.40e+00, 
2.99225e-01,2.98e-01,7.40e+00, 
2.99371e-01,2.98e-01,7.40e+00, 
2.99518e-01,2.98e-01,7.40e+00, 
2.99664e-01,2.98e-01,7.40e+00, 
2.99811e-01,2.98e-01,7.40e+00, 
2.99957e-01,2.98e-01,7.20e+00, 
3.00104e-01,2.98e-01,7.40e+00, 
3.00250e-01,2.98e-01,7.20e+00, 
3.00397e-01,2.98e-01,7.40e+00, 
3.00543e-01,2.98e-01,7.40e+00, 
3.00689e-01,2.98e-01,7.40e+00, 
3.00836e-01,2.98e-01,7.40e+00, 
3.00982e-01,2.98e-01,7.20e+00, 
3.01129e-01,2.98e-01,7.20e+00, 
3.01275e-01,2.98e-01,7.20e+00, 
3.01422e-01,2.98e-01,7.20e+00, 
3.01568e-01,2.98e-01,7.20e+00, 
3.01715e-01,2.98e-01,7.20e+00, 
3.01861e-01,2.98e-01,7.20e+00, 
3.02008e-01,2.98e-01,7.20e+00, 
3.02154e-01,2.98e-01,7.20e+00, 
3.02301e-01,2.98e-01,7.20e+00, 
3.02447e-01,2.98e-01,7.20e+00, 
3.02594e-01,2.98e-01,7.40e+00, 
3.02740e-01,2.98e-01,7.20e+00, 
3.02887e-01,2.98e-01,7.20e+00, 
3.03033e-01,2.98e-01,7.20e+00, 
3.03180e-01,2.98e-01,7.20e+00, 
3.03326e-01,2.98e-01,7.20e+00, 
3.03473e-01,2.98e-01,7.20e+00, 
3.03619e-01,2.98e-01,7.20e+00, 
3.03766e-01,2.98e-01,7.00e+00, 
3.03912e-01,2.98e-01,7.20e+00, 
3.04059e-01,2.98e-01,7.00e+00, 
3.04205e-01,2.98e-01,7.00e+00, 
3.04352e-01,2.98e-01,7.00e+00, 
3.04498e-01,2.98e-01,7.00e+00, 
3.04645e-01,2.98e-01,7.00e+00, 
3.04791e-01,2.98e-01,7.00e+00, 
3.04938e-01,2.98e-01,7.00e+00, 
3.05084e-01,2.98e-01,7.00e+00, 
3.05230e-01,2.97e-01,7.00e+00, 
3.05377e-01,2.98e-01,7.00e+00, 
3.05523e-01,2.98e-01,7.00e+00, 
3.05670e-01,2.98e-01,7.00e+00, 
3.05816e-01,2.98e-01,7.00e+00, 
3.05963e-01,2.98e-01,7.00e+00, 
3.06109e-01,2.98e-01,7.00e+00, 
3.06256e-01,2.97e-01,7.00e+00, 
3.06402e-01,2.98e-01,7.00e+00, 
3.06549e-01,2.98e-01,7.00e+00, 
3.06695e-01,2.97e-01,7.00e+00, 
3.06842e-01,2.98e-01,7.00e+00, 
3.06988e-01,2.98e-01,7.00e+00, 
3.07135e-01,2.98e-01,6.80e+00, 
3.07281e-01,2.98e-01,7.00e+00, 
3.07428e-01,2.97e-01,7.00e+00, 
3.07574e-01,2.98e-01,7.00e+00, 
3.07721e-01,2.97e-01,7.00e+00, 
3.07867e-01,2.98e-01,6.80e+00, 
3.08014e-01,2.98e-01,6.80e+00, 
3.08160e-01,2.98e-01,6.80e+00, 
3.08307e-01,2.98e-01,6.80e+00, 
3.08453e-01,2.98e-01,6.80e+00, 
3.08600e-01,2.97e-01,6.80e+00, 
3.08746e-01,2.98e-01,6.80e+00, 
3.08893e-01,2.98e-01,6.80e+00, 
3.09039e-01,2.98e-01,6.80e+00, 
3.09186e-01,2.98e-01,6.80e+00, 
3.09332e-01,2.98e-01,6.80e+00, 
3.09479e-01,2.98e-01,6.80e+00, 
3.09625e-01,2.98e-01,6.80e+00, 
3.09772e-01,2.98e-01,6.80e+00, 
3.09918e-01,2.98e-01,6.80e+00, 
3.10064e-01,2.98e-01,6.80e+00, 
3.10211e-01,2.98e-01,6.80e+00, 
3.10357e-01,2.98e-01,6.80e+00, 
3.10504e-01,2.98e-01,6.80e+00, 
3.10650e-01,2.98e-01,6.80e+00, 
3.10797e-01,2.98e-01,6.80e+00, 
3.10943e-01,2.97e-01,6.80e+00, 
3.11090e-01,2.98e-01,6.80e+00, 
3.11236e-01,2.98e-01,6.80e+00, 
3.11383e-01,2.98e-01,6.80e+00, 
3.11529e-01,2.98e-01,6.80e+00, 
3.11676e-01,2.97e-01,6.80e+00, 
3.11822e-01,2.97e-01,6.80e+00, 
3.11969e-01,2.98e-01,6.80e+00, 
3.12115e-01,2.97e-01,6.80e+00, 
3.12262e-01,2.98e-01,6.80e+00, 
3.12408e-01,2.98e-01,6.80e+00, 
3.12555e-01,2.97e-01,6.80e+00, 
3.12701e-01,2.97e-01,6.80e+00, 
3.12848e-01,2.97e-01,6.80e+00, 
3.12994e-01,2.97e-01,6.80e+00, 
3.13141e-01,2.97e-01,6.80e+00, 
3.13287e-01,2.98e-01,6.80e+00, 
3.13434e-01,2.97e-01,6.80e+00, 
3.13580e-01,2.98e-01,6.80e+00, 
3.13727e-01,2.97e-01,6.80e+00, 
3.13873e-01,2.98e-01,6.80e+00, 
3.14020e-01,2.97e-01,6.80e+00, 
3.14166e-01,2.98e-01,6.80e+00, 
3.14313e-01,2.98e-01,6.80e+00, 
3.14459e-01,2.97e-01,6.80e+00, 
3.14605e-01,2.97e-01,6.80e+00, 
3.14752e-01,2.97e-01,6.80e+00, 
3.14898e-01,2.98e-01,6.60e+00, 
3.15045e-01,2.97e-01,6.80e+00, 
3.15191e-01,2.97e-01,6.80e+00, 
3.15338e-01,2.97e-01,6.60e+00, 
3.15484e-01,2.97e-01,6.60e+00, 
3.15631e-01,2.97e-01,6.60e+00, 
3.15777e-01,2.98e-01,6.60e+00, 
3.15924e-01,2.98e-01,6.60e+00, 
3.16070e-01,2.97e-01,6.60e+00, 
3.16217e-01,2.97e-01,6.60e+00, 
3.16363e-01,2.97e-01,6.80e+00, 
3.16510e-01,2.98e-01,6.60e+00, 
3.16656e-01,2.98e-01,6.60e+00, 
3.16803e-01,2.98e-01,6.80e+00, 
3.16949e-01,2.97e-01,6.60e+00, 
3.17096e-01,2.98e-01,6.60e+00, 
3.17242e-01,2.98e-01,6.60e+00, 
3.17389e-01,2.97e-01,6.60e+00, 
3.17535e-01,2.98e-01,6.60e+00, 
3.17682e-01,2.98e-01,6.60e+00, 
3.17828e-01,2.98e-01,6.60e+00, 
3.17975e-01,2.98e-01,6.60e+00, 
3.18121e-01,2.97e-01,6.60e+00, 
3.18268e-01,2.98e-01,6.60e+00, 
3.18414e-01,2.98e-01,6.60e+00, 
3.18561e-01,2.98e-01,6.60e+00, 
3.18707e-01,2.98e-01,6.40e+00, 
3.18854e-01,2.98e-01,6.40e+00, 
3.19000e-01,2.98e-01,6.60e+00, 
3.19147e-01,2.98e-01,6.60e+00, 
3.19293e-01,2.98e-01,6.40e+00, 
3.19439e-01,2.98e-01,6.60e+00, 
3.19586e-01,2.98e-01,6.40e+00, 
3.19732e-01,2.98e-01,6.40e+00, 
3.19879e-01,2.97e-01,6.40e+00, 
3.20025e-01,2.98e-01,6.40e+00, 
3.20172e-01,2.98e-01,6.40e+00, 
3.20318e-01,2.98e-01,6.40e+00, 
3.20465e-01,2.98e-01,6.40e+00, 
3.20611e-01,2.97e-01,6.40e+00, 
3.20758e-01,2.98e-01,6.40e+00, 
3.20904e-01,2.98e-01,6.40e+00, 
3.21051e-01,2.97e-01,6.40e+00, 
3.21197e-01,2.98e-01,6.40e+00, 
3.21344e-01,2.98e-01,6.40e+00, 
3.21490e-01,2.97e-01,6.20e+00, 
3.21637e-01,2.97e-01,6.40e+00, 
3.21783e-01,2.98e-01,6.20e+00, 
3.21930e-01,2.98e-01,6.20e+00, 
3.22076e-01,2.97e-01,6.40e+00, 
3.22223e-01,2.98e-01,6.40e+00, 
3.22369e-01,2.98e-01,6.40e+00, 
3.22516e-01,2.98e-01,6.40e+00, 
3.22662e-01,2.98e-01,6.20e+00, 
3.22809e-01,2.97e-01,6.40e+00, 
3.22955e-01,2.97e-01,6.20e+00, 
3.23102e-01,2.97e-01,6.20e+00, 
3.23248e-01,2.98e-01,6.20e+00, 
3.23395e-01,2.97e-01,6.20e+00, 
3.23541e-01,2.97e-01,6.20e+00, 
3.23688e-01,2.98e-01,6.20e+00, 
3.23834e-01,2.97e-01,6.20e+00, 
3.23981e-01,2.97e-01,6.20e+00, 
3.24127e-01,2.97e-01,6.20e+00, 
3.24273e-01,2.97e-01,6.20e+00, 
3.24420e-01,2.98e-01,6.20e+00, 
3.24566e-01,2.98e-01,6.20e+00, 
3.24713e-01,2.97e-01,6.20e+00, 
3.24859e-01,2.98e-01,6.20e+00, 
3.25006e-01,2.98e-01,6.20e+00, 
3.25152e-01,2.98e-01,6.20e+00, 
3.25299e-01,2.98e-01,6.20e+00, 
3.25445e-01,2.97e-01,6.20e+00, 
3.25592e-01,2.98e-01,6.20e+00, 
3.25738e-01,2.98e-01,6.20e+00, 
3.25885e-01,2.98e-01,6.20e+00, 
3.26031e-01,2.98e-01,6.20e+00, 
3.26178e-01,2.98e-01,6.20e+00, 
3.26324e-01,2.98e-01,6.20e+00, 
3.26471e-01,2.98e-01,6.20e+00, 
3.26617e-01,2.98e-01,6.20e+00, 
3.26764e-01,2.98e-01,6.20e+00, 
3.26910e-01,2.98e-01,6.20e+00, 
3.27057e-01,2.98e-01,6.20e+00, 
3.27203e-01,2.98e-01,6.20e+00, 
3.27350e-01,2.98e-01,6.20e+00, 
3.27496e-01,2.98e-01,6.20e+00, 
3.27643e-01,2.98e-01,6.20e+00, 
3.27789e-01,2.97e-01,6.20e+00, 
3.27936e-01,2.98e-01,6.20e+00, 
3.28082e-01,2.98e-01,6.20e+00, 
3.28229e-01,2.98e-01,6.20e+00, 
3.28375e-01,2.98e-01,6.20e+00, 
3.28521e-01,2.98e-01,6.20e+00, 
3.28668e-01,2.98e-01,6.20e+00, 
3.28814e-01,2.98e-01,6.20e+00, 
3.28961e-01,2.97e-01,6.00e+00, 
3.29107e-01,2.98e-01,6.20e+00, 
3.29254e-01,2.97e-01,6.20e+00, 
3.29400e-01,2.97e-01,6.20e+00, 
3.29547e-01,2.98e-01,6.00e+00, 
3.29693e-01,2.97e-01,6.00e+00, 
3.29840e-01,2.98e-01,6.00e+00, 
3.29986e-01,2.98e-01,6.20e+00, 
3.30133e-01,2.98e-01,6.00e+00, 
3.30279e-01,2.98e-01,6.20e+00, 
3.30426e-01,2.97e-01,6.00e+00, 
3.30572e-01,2.98e-01,6.00e+00, 
3.30719e-01,2.97e-01,6.00e+00, 
3.30865e-01,2.97e-01,6.00e+00, 
3.31012e-01,2.97e-01,6.00e+00, 
3.31158e-01,2.97e-01,6.00e+00, 
3.31305e-01,2.97e-01,6.00e+00, 
3.31451e-01,2.97e-01,6.00e+00, 
3.31598e-01,2.97e-01,6.00e+00, 
3.31744e-01,2.98e-01,6.00e+00, 
3.31891e-01,2.98e-01,6.00e+00, 
3.32037e-01,2.98e-01,6.00e+00, 
3.32184e-01,2.97e-01,6.00e+00, 
3.32330e-01,2.98e-01,6.00e+00, 
3.32477e-01,2.98e-01,5.80e+00, 
3.32623e-01,2.97e-01,6.00e+00, 
3.32770e-01,2.97e-01,5.80e+00, 
3.32916e-01,2.97e-01,5.80e+00, 
3.33063e-01,2.97e-01,5.80e+00, 
3.33209e-01,2.97e-01,5.80e+00, 
3.33355e-01,2.98e-01,5.80e+00, 
3.33502e-01,2.98e-01,5.80e+00, 
3.33648e-01,2.98e-01,6.00e+00, 
3.33795e-01,2.98e-01,5.80e+00, 
3.33941e-01,2.98e-01,5.80e+00, 
3.34088e-01,2.98e-01,5.60e+00, 
3.34234e-01,2.97e-01,5.80e+00, 
3.34381e-01,2.98e-01,5.80e+00, 
3.34527e-01,2.97e-01,5.80e+00, 
3.34674e-01,2.97e-01,5.80e+00, 
3.34820e-01,2.98e-01,5.80e+00, 
3.34967e-01,2.98e-01,5.80e+00, 
3.35113e-01,2.98e-01,5.80e+00, 
3.35260e-01,2.97e-01,5.80e+00, 
3.35406e-01,2.98e-01,5.80e+00, 
3.35553e-01,2.98e-01,5.80e+00, 
3.35699e-01,2.98e-01,5.80e+00, 
3.35846e-01,2.97e-01,5.80e+00, 
3.35992e-01,2.98e-01,5.80e+00, 
3.36139e-01,2.98e-01,5.80e+00, 
3.36285e-01,2.98e-01,5.80e+00, 
3.36432e-01,2.98e-01,5.60e+00, 
3.36578e-01,2.97e-01,5.60e+00, 
3.36725e-01,2.98e-01,5.60e+00, 
3.36871e-01,2.98e-01,5.60e+00, 
3.37018e-01,2.98e-01,5.60e+00, 
3.37164e-01,2.97e-01,5.60e+00, 
3.37311e-01,2.97e-01,5.60e+00, 
3.37457e-01,2.97e-01,5.60e+00, 
3.37604e-01,2.98e-01,5.60e+00, 
3.37750e-01,2.98e-01,5.60e+00, 
3.37897e-01,2.98e-01,5.60e+00, 
3.38043e-01,2.97e-01,5.60e+00, 
3.38189e-01,2.98e-01,5.60e+00, 
3.38336e-01,2.97e-01,5.60e+00, 
3.38482e-01,2.97e-01,5.60e+00, 
3.38629e-01,2.97e-01,5.60e+00, 
3.38775e-01,2.97e-01,5.60e+00, 
3.38922e-01,2.97e-01,5.40e+00, 
3.39068e-01,2.97e-01,5.60e+00, 
3.39215e-01,2.97e-01,5.60e+00, 
3.39361e-01,2.98e-01,5.60e+00, 
3.39508e-01,2.97e-01,5.60e+00, 
3.39654e-01,2.97e-01,5.60e+00, 
3.39801e-01,2.97e-01,5.40e+00, 
3.39947e-01,2.97e-01,5.60e+00, 
3.40094e-01,2.98e-01,5.40e+00, 
3.40240e-01,2.98e-01,5.40e+00, 
3.40387e-01,2.97e-01,5.40e+00, 
3.40533e-01,2.98e-01,5.40e+00, 
3.40680e-01,2.98e-01,5.60e+00, 
3.40826e-01,2.98e-01,5.40e+00, 
3.40973e-01,2.98e-01,5.40e+00, 
3.41119e-01,2.97e-01,5.40e+00, 
3.41266e-01,2.98e-01,5.40e+00, 
3.41412e-01,2.98e-01,5.40e+00, 
3.41559e-01,2.98e-01,5.40e+00, 
3.41705e-01,2.98e-01,5.40e+00, 
3.41852e-01,2.97e-01,5.40e+00, 
3.41998e-01,2.98e-01,5.40e+00, 
3.42145e-01,2.97e-01,5.40e+00, 
3.42291e-01,2.98e-01,5.40e+00, 
3.42438e-01,2.98e-01,5.40e+00, 
3.42584e-01,2.98e-01,5.40e+00, 
3.42730e-01,2.98e-01,5.40e+00, 
3.42877e-01,2.98e-01,5.40e+00, 
3.43023e-01,2.98e-01,5.40e+00, 
3.43170e-01,2.98e-01,5.40e+00, 
3.43316e-01,2.98e-01,5.40e+00, 
3.43463e-01,2.98e-01,5.40e+00, 
3.43609e-01,2.98e-01,5.40e+00, 
3.43756e-01,2.98e-01,5.40e+00, 
3.43902e-01,2.97e-01,5.40e+00, 
3.44049e-01,2.98e-01,5.40e+00, 
3.44195e-01,2.98e-01,5.40e+00, 
3.44342e-01,2.98e-01,5.40e+00, 
3.44488e-01,2.98e-01,5.40e+00, 
3.44635e-01,2.98e-01,5.40e+00, 
3.44781e-01,2.98e-01,5.40e+00, 
3.44928e-01,2.97e-01,5.40e+00, 
3.45074e-01,2.98e-01,5.40e+00, 
3.45221e-01,2.98e-01,5.40e+00, 
3.45367e-01,2.98e-01,5.40e+00, 
3.45514e-01,2.98e-01,5.40e+00, 
3.45660e-01,2.98e-01,5.40e+00, 
3.45807e-01,2.97e-01,5.40e+00, 
3.45953e-01,2.98e-01,5.40e+00, 
3.46100e-01,2.98e-01,5.40e+00, 
3.46246e-01,2.98e-01,5.40e+00, 
3.46393e-01,2.98e-01,5.40e+00, 
3.46539e-01,2.98e-01,5.40e+00, 
3.46686e-01,2.98e-01,5.20e+00, 
3.46832e-01,2.97e-01,5.20e+00, 
3.46979e-01,2.98e-01,5.20e+00, 
3.47125e-01,2.98e-01,5.40e+00, 
3.47272e-01,2.98e-01,5.40e+00, 
3.47418e-01,2.98e-01,5.20e+00, 
3.47564e-01,2.98e-01,5.20e+00, 
3.47711e-01,2.98e-01,5.20e+00, 
3.47857e-01,2.98e-01,5.20e+00, 
3.48004e-01,2.97e-01,5.20e+00, 
3.48150e-01,2.98e-01,5.20e+00, 
3.48297e-01,2.98e-01,5.20e+00, 
3.48443e-01,2.98e-01,5.20e+00, 
3.48590e-01,2.98e-01,5.20e+00, 
3.48736e-01,2.98e-01,5.20e+00, 
3.48883e-01,2.98e-01,5.20e+00, 
3.49029e-01,2.98e-01,5.20e+00, 
3.49176e-01,2.98e-01,5.00e+00, 
3.49322e-01,2.98e-01,5.20e+00, 
3.49469e-01,2.98e-01,5.20e+00, 
3.49615e-01,2.98e-01,5.20e+00, 
3.49762e-01,2.97e-01,5.00e+00, 
3.49908e-01,2.98e-01,5.20e+00, 
3.50055e-01,2.98e-01,5.00e+00, 
3.50201e-01,2.98e-01,5.00e+00, 
3.50348e-01,2.97e-01,5.00e+00, 
3.50494e-01,2.98e-01,5.00e+00, 
3.50641e-01,2.98e-01,5.00e+00, 
3.50787e-01,2.98e-01,5.00e+00, 
3.50934e-01,2.98e-01,5.00e+00, 
3.51080e-01,2.97e-01,5.00e+00, 
3.51227e-01,2.98e-01,5.00e+00, 
3.51373e-01,2.98e-01,5.00e+00, 
3.51520e-01,2.98e-01,5.00e+00, 
3.51666e-01,2.97e-01,5.00e+00, 
3.51813e-01,2.97e-01,5.00e+00, 
3.51959e-01,2.98e-01,5.00e+00, 
3.52105e-01,2.98e-01,5.00e+00, 
3.52252e-01,2.98e-01,5.00e+00, 
3.52398e-01,2.98e-01,5.00e+00, 
3.52545e-01,2.98e-01,5.00e+00, 
3.52691e-01,2.98e-01,5.00e+00, 
3.52838e-01,2.98e-01,5.00e+00, 
3.52984e-01,2.98e-01,5.00e+00, 
3.53131e-01,2.98e-01,5.00e+00, 
3.53277e-01,2.98e-01,5.00e+00, 
3.53424e-01,2.98e-01,5.00e+00, 
3.53570e-01,2.98e-01,5.00e+00, 
3.53717e-01,2.97e-01,4.80e+00, 
3.53863e-01,2.98e-01,4.80e+00, 
3.54010e-01,2.97e-01,4.80e+00, 
3.54156e-01,2.98e-01,4.80e+00, 
3.54303e-01,2.98e-01,4.80e+00, 
3.54449e-01,2.97e-01,4.80e+00, 
3.54596e-01,2.97e-01,5.00e+00, 
3.54742e-01,2.98e-01,5.00e+00, 
3.54889e-01,2.98e-01,4.80e+00, 
3.55035e-01,2.98e-01,4.80e+00, 
3.55182e-01,2.97e-01,4.80e+00, 
3.55328e-01,2.98e-01,4.80e+00, 
3.55475e-01,2.97e-01,4.80e+00, 
3.55621e-01,2.97e-01,4.80e+00, 
3.55768e-01,2.98e-01,4.80e+00, 
3.55914e-01,2.97e-01,4.80e+00, 
3.56061e-01,2.97e-01,5.00e+00, 
3.56207e-01,2.97e-01,4.80e+00, 
3.56354e-01,2.98e-01,4.80e+00, 
3.56500e-01,2.98e-01,4.80e+00, 
3.56647e-01,2.98e-01,4.80e+00, 
3.56793e-01,2.98e-01,4.80e+00, 
3.56939e-01,2.98e-01,4.80e+00, 
3.57086e-01,2.98e-01,4.80e+00, 
3.57232e-01,2.98e-01,4.80e+00, 
3.57379e-01,2.98e-01,4.80e+00, 
3.57525e-01,2.98e-01,4.80e+00, 
3.57672e-01,2.98e-01,4.80e+00, 
3.57818e-01,2.97e-01,4.80e+00, 
3.57965e-01,2.98e-01,4.80e+00, 
3.58111e-01,2.97e-01,4.80e+00, 
3.58258e-01,2.97e-01,4.80e+00, 
3.58404e-01,2.98e-01,4.80e+00, 
3.58551e-01,2.97e-01,4.80e+00, 
3.58697e-01,2.97e-01,4.80e+00, 
3.58844e-01,2.98e-01,4.80e+00, 
3.58990e-01,2.98e-01,4.80e+00, 
3.59137e-01,2.98e-01,4.80e+00, 
3.59283e-01,2.97e-01,4.80e+00, 
3.59430e-01,2.97e-01,4.80e+00, 
3.59576e-01,2.97e-01,4.80e+00, 
3.59723e-01,2.97e-01,4.80e+00, 
3.59869e-01,2.98e-01,4.80e+00, 
3.60016e-01,2.98e-01,4.80e+00, 
3.60162e-01,2.98e-01,4.80e+00, 
3.60309e-01,2.97e-01,4.80e+00, 
3.60455e-01,2.98e-01,4.80e+00, 
3.60602e-01,2.97e-01,4.80e+00, 
3.60748e-01,2.97e-01,4.80e+00, 
3.60895e-01,2.97e-01,4.60e+00, 
3.61041e-01,2.97e-01,4.60e+00, 
3.61188e-01,2.97e-01,4.60e+00, 
3.61334e-01,2.97e-01,4.80e+00, 
3.61480e-01,2.97e-01,4.60e+00, 
3.61627e-01,2.98e-01,4.80e+00, 
3.61773e-01,2.97e-01,4.60e+00, 
3.61920e-01,2.97e-01,4.60e+00, 
3.62066e-01,2.98e-01,4.60e+00, 
3.62213e-01,2.97e-01,4.60e+00, 
3.62359e-01,2.97e-01,4.80e+00, 
3.62506e-01,2.97e-01,4.60e+00, 
3.62652e-01,2.97e-01,4.60e+00, 
3.62799e-01,2.97e-01,4.60e+00, 
3.62945e-01,2.97e-01,4.60e+00, 
3.63092e-01,2.97e-01,4.60e+00, 
3.63238e-01,2.97e-01,4.60e+00, 
3.63385e-01,2.97e-01,4.60e+00, 
3.63531e-01,2.97e-01,4.60e+00, 
3.63678e-01,2.97e-01,4.60e+00, 
3.63824e-01,2.97e-01,4.60e+00, 
3.63971e-01,2.97e-01,4.60e+00, 
3.64117e-01,2.97e-01,4.60e+00, 
3.64264e-01,2.97e-01,4.60e+00, 
3.64410e-01,2.97e-01,4.60e+00, 
3.64557e-01,2.97e-01,4.60e+00, 
3.64703e-01,2.97e-01,4.60e+00, 
3.64850e-01,2.97e-01,4.60e+00, 
3.64996e-01,2.97e-01,4.60e+00, 
3.65143e-01,2.97e-01,4.60e+00, 
3.65289e-01,2.97e-01,4.40e+00, 
3.65436e-01,2.97e-01,4.40e+00, 
3.65582e-01,2.97e-01,4.60e+00, 
3.65729e-01,2.97e-01,4.40e+00, 
3.65875e-01,2.97e-01,4.60e+00, 
3.66022e-01,2.97e-01,4.40e+00, 
3.66168e-01,2.97e-01,4.60e+00, 
3.66314e-01,2.97e-01,4.40e+00, 
3.66461e-01,2.97e-01,4.40e+00, 
3.66607e-01,2.98e-01,4.40e+00, 
3.66754e-01,2.97e-01,4.40e+00, 
3.66900e-01,2.97e-01,4.40e+00, 
3.67047e-01,2.97e-01,4.40e+00, 
3.67193e-01,2.97e-01,4.40e+00, 
3.67340e-01,2.97e-01,4.20e+00, 
3.67486e-01,2.97e-01,4.40e+00, 
3.67633e-01,2.97e-01,4.40e+00, 
3.67779e-01,2.97e-01,4.40e+00, 
3.67926e-01,2.97e-01,4.40e+00, 
3.68072e-01,2.97e-01,4.20e+00, 
3.68219e-01,2.97e-01,4.40e+00, 
3.68365e-01,2.97e-01,4.40e+00, 
3.68512e-01,2.97e-01,4.40e+00, 
3.68658e-01,2.97e-01,4.20e+00, 
3.68805e-01,2.97e-01,4.20e+00, 
3.68951e-01,2.97e-01,4.20e+00, 
3.69098e-01,2.97e-01,4.20e+00, 
3.69244e-01,2.97e-01,4.20e+00, 
3.69391e-01,2.97e-01,4.20e+00, 
3.69537e-01,2.97e-01,4.20e+00, 
3.69684e-01,2.97e-01,4.20e+00, 
3.69830e-01,2.97e-01,4.20e+00, 
3.69977e-01,2.97e-01,4.20e+00, 
3.70123e-01,2.97e-01,4.40e+00, 
3.70270e-01,2.97e-01,4.20e+00, 
3.70416e-01,2.97e-01,4.20e+00, 
3.70563e-01,2.97e-01,4.20e+00, 
3.70709e-01,2.97e-01,4.20e+00, 
3.70856e-01,2.97e-01,4.20e+00, 
3.71002e-01,2.97e-01,4.20e+00, 
3.71148e-01,2.97e-01,4.20e+00, 
3.71295e-01,2.97e-01,4.00e+00, 
3.71441e-01,2.97e-01,4.20e+00, 
3.71588e-01,2.97e-01,4.20e+00, 
3.71734e-01,2.97e-01,4.20e+00, 
3.71881e-01,2.97e-01,4.20e+00, 
3.72027e-01,2.97e-01,4.00e+00, 
3.72174e-01,2.97e-01,4.00e+00, 
3.72320e-01,2.97e-01,4.00e+00, 
3.72467e-01,2.97e-01,4.00e+00, 
3.72613e-01,2.97e-01,4.00e+00, 
3.72760e-01,2.97e-01,4.20e+00, 
3.72906e-01,2.97e-01,4.00e+00, 
3.73053e-01,2.97e-01,4.00e+00, 
3.73199e-01,2.97e-01,4.00e+00, 
3.73346e-01,2.97e-01,4.20e+00, 
3.73492e-01,2.97e-01,4.00e+00, 
3.73639e-01,2.97e-01,4.00e+00, 
3.73785e-01,2.97e-01,4.00e+00, 
3.73932e-01,2.97e-01,4.00e+00, 
3.74078e-01,2.97e-01,4.00e+00, 
3.74225e-01,2.97e-01,4.00e+00, 
3.74371e-01,2.97e-01,4.00e+00, 
3.74518e-01,2.97e-01,4.00e+00, 
3.74664e-01,2.97e-01,4.00e+00, 
3.74811e-01,2.97e-01,4.00e+00, 
3.74957e-01,2.97e-01,4.00e+00, 
3.75104e-01,2.97e-01,4.00e+00, 
3.75250e-01,2.97e-01,4.00e+00, 
3.75396e-01,2.97e-01,4.00e+00, 
3.75543e-01,2.97e-01,4.00e+00, 
3.75689e-01,2.97e-01,4.00e+00, 
3.75836e-01,2.97e-01,4.00e+00, 
3.75982e-01,2.97e-01,4.00e+00, 
3.76129e-01,2.97e-01,4.00e+00, 
3.76275e-01,2.97e-01,4.00e+00, 
3.76422e-01,2.97e-01,4.00e+00, 
3.76568e-01,2.97e-01,4.00e+00, 
3.76715e-01,2.97e-01,4.00e+00, 
3.76861e-01,2.97e-01,4.00e+00, 
3.77008e-01,2.97e-01,4.00e+00, 
3.77154e-01,2.97e-01,4.00e+00, 
3.77301e-01,2.97e-01,4.00e+00, 
3.77447e-01,2.97e-01,4.00e+00, 
3.77594e-01,2.97e-01,4.00e+00, 
3.77740e-01,2.97e-01,4.00e+00, 
3.77887e-01,2.97e-01,4.00e+00, 
3.78033e-01,2.97e-01,4.00e+00, 
3.78180e-01,2.97e-01,4.00e+00, 
3.78326e-01,2.97e-01,4.00e+00, 
3.78473e-01,2.97e-01,3.80e+00, 
3.78619e-01,2.97e-01,4.00e+00, 
3.78766e-01,2.97e-01,4.00e+00, 
3.78912e-01,2.97e-01,3.80e+00, 
3.79059e-01,2.97e-01,3.80e+00, 
3.79205e-01,2.97e-01,4.00e+00, 
3.79352e-01,2.97e-01,3.80e+00, 
3.79498e-01,2.97e-01,3.80e+00, 
3.79645e-01,2.97e-01,4.00e+00, 
3.79791e-01,2.96e-01,3.80e+00, 
3.79938e-01,2.97e-01,3.80e+00, 
3.80084e-01,2.97e-01,3.80e+00, 
3.80230e-01,2.97e-01,3.80e+00, 
3.80377e-01,2.97e-01,3.80e+00, 
3.80523e-01,2.97e-01,3.80e+00, 
3.80670e-01,2.97e-01,3.80e+00, 
3.80816e-01,2.96e-01,3.80e+00, 
3.80963e-01,2.96e-01,3.80e+00, 
3.81109e-01,2.96e-01,3.80e+00, 
3.81256e-01,2.96e-01,3.80e+00, 
3.81402e-01,2.97e-01,3.80e+00, 
3.81549e-01,2.97e-01,3.80e+00, 
3.81695e-01,2.97e-01,3.80e+00, 
3.81842e-01,2.97e-01,3.80e+00, 
3.81988e-01,2.97e-01,3.80e+00, 
3.82135e-01,2.97e-01,3.80e+00, 
3.82281e-01,2.97e-01,3.80e+00, 
3.82428e-01,2.97e-01,3.80e+00, 
3.82574e-01,2.97e-01,3.80e+00, 
3.82721e-01,2.97e-01,3.80e+00, 
3.82867e-01,2.97e-01,3.60e+00, 
