,CH1,CH3,CH4
Second,Volt,Volt,Volt
8.26111e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.26258e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.26404e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.26551e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.26697e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.26844e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.26990e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.27137e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.27283e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.27430e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.27576e-01,2.60e-01,-1.20e+00,3.05e-01, 
8.27723e-01,2.60e-01,-8.00e-01,3.05e-01, 
8.27869e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.28016e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.28162e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.28309e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.28455e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.28602e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.28748e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.28895e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.29041e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.29188e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.29334e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.29481e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.29627e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.29773e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.29920e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.30066e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.30213e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.30359e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.30506e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.30652e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.30799e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.30945e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.31092e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.31238e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.31385e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.31531e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.31678e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.31824e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.31971e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.32117e-01,2.60e-01,-8.00e-01,3.06e-01, 
8.32264e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.32410e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.32557e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.32703e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.32850e-01,2.60e-01,-1.20e+00,3.06e-01, 
8.32996e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.33143e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.33289e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.33436e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.33582e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.33729e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.33875e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.34022e-01,2.60e-01,-8.00e-01,3.07e-01, 
8.34168e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.34314e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.34461e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.34607e-01,2.60e-01,-8.00e-01,3.07e-01, 
8.34754e-01,2.60e-01,-8.00e-01,3.07e-01, 
8.34900e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.35047e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.35193e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.35340e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.35486e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.35633e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.35779e-01,2.60e-01,-8.00e-01,3.07e-01, 
8.35926e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.36072e-01,2.60e-01,-8.00e-01,3.07e-01, 
8.36219e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.36365e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.36512e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.36658e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.36805e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.36951e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.37098e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.37244e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.37391e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.37537e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.37684e-01,2.60e-01,-1.20e+00,3.07e-01, 
8.37830e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.37977e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.38123e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.38270e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.38416e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.38562e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.38709e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.38856e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.39002e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.39148e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.39295e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.39441e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.39588e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.39734e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.39881e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.40027e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.40174e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.40320e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.40467e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.40613e-01,2.60e-01,-8.00e-01,3.08e-01, 
8.40760e-01,2.60e-01,-1.20e+00,3.08e-01, 
8.40906e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.41053e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.41199e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.41346e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.41492e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.41639e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.41785e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.41932e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.42078e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.42225e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.42371e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.42518e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.42664e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.42811e-01,2.59e-01,-8.00e-01,3.09e-01, 
8.42957e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.43104e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.43250e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.43397e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.43543e-01,2.60e-01,-1.20e+00,3.09e-01, 
8.43689e-01,2.60e-01,-8.00e-01,3.09e-01, 
8.43836e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.43982e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.44129e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.44275e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.44422e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.44568e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.44715e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.44861e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.45008e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.45154e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.45301e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.45447e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.45594e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.45740e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.45887e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.46033e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.46180e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.46326e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.46473e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.46619e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.46766e-01,2.60e-01,-1.20e+00,3.10e-01, 
8.46912e-01,2.60e-01,-8.00e-01,3.10e-01, 
8.47059e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.47205e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.47352e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.47498e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.47645e-01,2.60e-01,-1.20e+00,3.11e-01, 
8.47791e-01,2.60e-01,-1.20e+00,3.11e-01, 
8.47938e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.48084e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.48230e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.48377e-01,2.60e-01,-1.20e+00,3.11e-01, 
8.48523e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.48670e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.48816e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.48963e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.49109e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.49256e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.49402e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.49549e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.49695e-01,2.60e-01,-8.00e-01,3.11e-01, 
8.49842e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.49988e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.50135e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.50281e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.50428e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.50574e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.50721e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.50867e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.51014e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.51160e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.51307e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.51453e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.51600e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.51746e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.51893e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.52039e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.52186e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.52332e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.52479e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.52625e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.52772e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.52918e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.53064e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.53211e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.53357e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.53504e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.53650e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.53797e-01,2.60e-01,-8.00e-01,3.12e-01, 
8.53943e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.54090e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.54236e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.54383e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.54529e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.54676e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.54822e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.54969e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.55115e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.55262e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.55408e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.55555e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.55701e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.55848e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.55994e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.56141e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.56287e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.56434e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.56580e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.56727e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.56873e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.57020e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.57166e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.57313e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.57459e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.57605e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.57752e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.57898e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.58045e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.58191e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.58338e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.58484e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.58631e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.58777e-01,2.60e-01,-8.00e-01,3.13e-01, 
8.58924e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.59070e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.59217e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.59363e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.59510e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.59656e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.59803e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.59949e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.60096e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.60242e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.60389e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.60535e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.60682e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.60828e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.60975e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.61121e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.61268e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.61414e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.61561e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.61707e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.61854e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.62000e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.62146e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.62293e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.62440e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.62586e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.62732e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.62879e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.63025e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.63172e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.63318e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.63465e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.63611e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.63758e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.63904e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.64051e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.64197e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.64344e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.64490e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.64637e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.64783e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.64930e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.65076e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.65223e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.65369e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.65516e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.65662e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.65809e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.65955e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.66102e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.66248e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.66395e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.66541e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.66688e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.66834e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.66980e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.67127e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.67273e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.67420e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.67566e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.67713e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.67859e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.68006e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.68152e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.68299e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.68445e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.68592e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.68738e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.68885e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.69031e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.69178e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.69324e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.69471e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.69617e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.69764e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.69910e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.70057e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.70203e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.70350e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.70496e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.70643e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.70789e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.70936e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.71082e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.71229e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.71375e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.71521e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.71668e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.71814e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.71961e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.72107e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.72254e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.72400e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.72547e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.72693e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.72840e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.72986e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.73133e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.73279e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.73426e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.73572e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.73719e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.73865e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.74012e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.74158e-01,2.60e-01,-4.00e-01,3.16e-01, 
8.74305e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.74451e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.74598e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.74744e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.74891e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.75037e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.75184e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.75330e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.75477e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.75623e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.75770e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.75916e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.76063e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.76209e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.76356e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.76502e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.76648e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.76795e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.76941e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.77088e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.77234e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.77381e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.77527e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.77674e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.77820e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.77967e-01,2.59e-01,-4.00e-01,3.15e-01, 
8.78113e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.78260e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.78406e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.78553e-01,2.60e-01,-8.00e-01,3.15e-01, 
8.78699e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.78846e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.78992e-01,2.60e-01,0.00e+00,3.15e-01, 
8.79139e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.79285e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.79432e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.79578e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.79725e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.79871e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.80018e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.80164e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.80311e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.80457e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.80604e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.80750e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.80897e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.81043e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.81189e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.81336e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.81482e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.81629e-01,2.60e-01,-4.00e-01,3.15e-01, 
8.81775e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.81922e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.82068e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.82215e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.82361e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.82508e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.82654e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.82801e-01,2.59e-01,-4.00e-01,3.14e-01, 
8.82947e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.83094e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.83240e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.83387e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.83533e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.83680e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.83826e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.83973e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.84119e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.84266e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.84412e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.84559e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.84705e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.84852e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.84998e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.85145e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.85291e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.85437e-01,2.59e-01,-4.00e-01,3.14e-01, 
8.85584e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.85731e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.85877e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.86023e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.86170e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.86316e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.86463e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.86609e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.86756e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.86902e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.87049e-01,2.60e-01,-8.00e-01,3.14e-01, 
8.87195e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.87342e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.87488e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.87635e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.87781e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.87928e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.88074e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.88221e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.88367e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.88514e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.88660e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.88807e-01,2.60e-01,-4.00e-01,3.14e-01, 
8.88953e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.89100e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.89246e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.89393e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.89539e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.89686e-01,2.60e-01,-4.00e-01,3.13e-01, 
8.89832e-01,2.60e-01,-4.00e-01,3.13e-01, 
