Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,27000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
1272,    127.30,147
1273,    127.40,149
1274,    127.50,151
1275,    127.60,156
1276,    127.70,146
1277,    127.80,151
1278,    127.90,173
1279,    128.00,159
1280,    128.10,182
1281,    128.20,137
1282,    128.30,156
1283,    128.40,128
1284,    128.50,153
1285,    128.60,182
1286,    128.70,147
1287,    128.80,165
1288,    128.90,148
1289,    129.00,131
1290,    129.10,170
1291,    129.20,150
1292,    129.30,146
1293,    129.40,170
1294,    129.50,162
1295,    129.60,153
1296,    129.70,170
1297,    129.80,154
1298,    129.90,149
1299,    130.00,146
1300,    130.10,149
1301,    130.20,160
1302,    130.30,134
1303,    130.40,146
1304,    130.50,137
1305,    130.60,167
1306,    130.70,154
1307,    130.80,174
1308,    130.90,158
1309,    131.00,144
1310,    131.10,144
1311,    131.20,154
1312,    131.30,148
1313,    131.40,164
1314,    131.50,135
1315,    131.60,154
1316,    131.70,147
1317,    131.80,180
1318,    131.90,139
1319,    132.00,164
1320,    132.10,151
1321,    132.20,143
1322,    132.30,163
1323,    132.40,153
1324,    132.50,147
1325,    132.60,154
1326,    132.70,156
1327,    132.80,161
1328,    132.90,176
1329,    133.00,157
1330,    133.10,163
1331,    133.20,168
1332,    133.30,150
1333,    133.40,160
1334,    133.50,149
1335,    133.60,167
1336,    133.70,168
1337,    133.80,141
1338,    133.90,160
1339,    134.00,150
1340,    134.10,144
1341,    134.20,150
1342,    134.30,166
1343,    134.40,180
1344,    134.50,140
1345,    134.60,139
1346,    134.70,161
1347,    134.80,133
1348,    134.90,155
1349,    135.00,164
1350,    135.10,156
1351,    135.20,166
1352,    135.30,159
1353,    135.40,151
1354,    135.50,170
1355,    135.60,147
1356,    135.70,162
1357,    135.80,156
1358,    135.90,159
1359,    136.00,171
1360,    136.10,136
1361,    136.20,137
1362,    136.30,140
1363,    136.40,160
1364,    136.50,172
1365,    136.60,134
1366,    136.70,171
1367,    136.80,154
1368,    136.90,142
1369,    137.00,165
1370,    137.10,165
1371,    137.20,147
1372,    137.30,151
1373,    137.40,154
1374,    137.50,151
1375,    137.60,159
1376,    137.70,121
1377,    137.80,162
1378,    137.90,172
1379,    138.00,165
1380,    138.10,153
1381,    138.20,160
1382,    138.30,166
1383,    138.40,139
1384,    138.50,138
1385,    138.60,156
1386,    138.70,135
1387,    138.80,146
1388,    138.90,143
1389,    139.00,129
1390,    139.10,142
1391,    139.20,165
